  id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,nama_rumah_makan,alamat,tahun,kecamatan,kecamatan_clean,type
4574,32,JAWA BARAT,3273,KOTA BANDUNG,STENANG,"JL. WIRA ANGUN ANGUN NO.15, CITARUM, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40115",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4575,32,JAWA BARAT,3273,KOTA BANDUNG,STRING,"JL. PANAITAN NO.23, KB. PISANG, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40112",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4577,32,JAWA BARAT,3273,KOTA BANDUNG,SUGAR RUSH,"JL. SURYA SUMANTRI NO.36D, SUKAGALIH, KEC.
  SUKAJADI, KOTA BANDUNG, JAWA BARAT 40164",2023,Kecamatan Sukajadi,Sukajadi,restaurant
4546,32,JAWA BARAT,3273,KOTA BANDUNG,SEOLTANG INDONESIA,"JL. IBU INGGIT GARNASIH NO.98, CIATEUL, KEC. REGOL,
  KOTA BANDUNG, JAWA BARAT 40252",2023,Kecamatan Regol,Regol,restaurant
4579,32,JAWA BARAT,3273,KOTA BANDUNG,SUMIKO COFFEE AND TEA,"PASKAL HYPER SQUARE, UNIT 8002, PASKAL LODGE, JL.
  PASIR KALIKI NO.25-27, CIROYOM, KEC. ANDIR, KOTA BANDUNG, JAWA BARAT 40182",2023,Kecamatan Andir,Andir,restaurant
4580,32,JAWA BARAT,3273,KOTA BANDUNG,SURJOY COFFEE,"JL. TATA SURYA NO.104, MANJAHLEGA, KEC. RANCASARI,
  KOTA BANDUNG, JAWA BARAT 40286",2023,Kecamatan Rancasari,Rancasari,restaurant
4582,32,JAWA BARAT,3273,KOTA BANDUNG,T5 CAFE & ROASTERY,"JL. TERNATE NO.5, CITARUM, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT 40115",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4584,32,JAWA BARAT,3273,KOTA BANDUNG,TAEUN COFFEE & WORKS,"JL. L. L. R.E. MARTADINATA NO.50, CITARUM, KEC.
  BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40114",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4586,32,JAWA BARAT,3273,KOTA BANDUNG,TARA NGOPI,"CIPADUNG, KEC. CIBIRU, KOTA BANDUNG, JAWA BARAT
  40615",2023,Kecamatan Cibiru,Cibiru,restaurant
4587,32,JAWA BARAT,3273,KOTA BANDUNG,TEMAN LAMA COFFEE SHOP,"JL. BIMA NO.80, ARJUNA, KEC. CICENDO, KOTA BANDUNG,
  JAWA BARAT 40172",2023,Kecamatan Cicendo,Cicendo,restaurant
4589,32,JAWA BARAT,3273,KOTA BANDUNG,TEMENNGOPI,"JL. CIMANUK NO.16, CITARUM, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40115",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4590,32,JAWA BARAT,3273,KOTA BANDUNG,"TEMPAT NGOPI, BANDUNG","JL. SULTAN TIRTAYASA NO.45, CITARUM, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40115",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4591,32,JAWA BARAT,3273,KOTA BANDUNG,TEN TO TEN CAFE MANGGA,"JL. MANGGA NO.1, CIHAPIT, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT 40114",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4592,32,JAWA BARAT,3273,KOTA BANDUNG,TENGGARA KOPI,"JL. BKR NO.85, ANCOL, KEC. REGOL, KOTA BANDUNG,
  JAWA BARAT 40254",2023,Kecamatan Regol,Regol,restaurant
4593,32,JAWA BARAT,3273,KOTA BANDUNG,TERAI COFFEATERY,"JL. TUBAGUS ISMAIL NO.175, SEKELOA, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40133",2023,Kecamatan Coblong,Coblong,restaurant
4595,32,JAWA BARAT,3273,KOTA BANDUNG,TERAS KOTA CAFE & RESTO BANDUNG,"JL. ARCAMANIK ENDAH KEL NO.83, SUKAMISKIN, KEC.
  ARCAMANIK, KOTA BANDUNG, JAWA BARAT 40293",2023,Kecamatan Arcamanik,Arcamanik,restaurant
4596,32,JAWA BARAT,3273,KOTA BANDUNG,TERAS RUSTIC,"JL. A.H. NASUTION NO.266B, CISARANTEN KULON, KEC.
  ARCAMANIK, KOTA BANDUNG, JAWA BARAT 40294",2023,Kecamatan Arcamanik,Arcamanik,restaurant
4597,32,JAWA BARAT,3273,KOTA BANDUNG,TERAZA COFFEE BACKYARD,"JL. CISANGKUY NO.6, CIHAPIT, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40114",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4600,32,JAWA BARAT,3273,KOTA BANDUNG,THE GADE COFFEE & GOLD BANDUNG,"JL. PUNGKUR NO.123 - 125, PUNGKUR, KEC. REGOL, KOTA
  BANDUNG, JAWA BARAT 40252",2023,Kecamatan Regol,Regol,restaurant
4601,32,JAWA BARAT,3273,KOTA BANDUNG,THE HOUSEPLANTS COFFEE,"JL. BENGAWAN NO.16, CIHAPIT, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40114",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4602,32,JAWA BARAT,3273,KOTA BANDUNG,THE KAMASAN,"JL. HALMAHERA NO.4, CITARUM, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40115",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4603,32,JAWA BARAT,3273,KOTA BANDUNG,THE PANASDALAM,"JL. AMBON NO.8A, CITARUM, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT 40115",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4606,32,JAWA BARAT,3273,KOTA BANDUNG,TITIK TEDUH,"JL. SUKAMEKAR III NO.2, SUKAWARNA, KEC. SUKAJADI,
  KOTA BANDUNG, JAWA BARAT 40164",2023,Kecamatan Sukajadi,Sukajadi,restaurant
4607,32,JAWA BARAT,3273,KOTA BANDUNG,TJIMANOEK KOFFIE & MEALS,"JL. CIMANUK NO.43, CITARUM, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40115",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4608,32,JAWA BARAT,3273,KOTA BANDUNG,TOKO KOPI JALAN PULANG,"JL. GOLF BAR. XIII NO.4, SUKAMISKIN, KEC.
  ARCAMANIK, KOTA BANDUNG, JAWA BARAT 40293",2023,Kecamatan Arcamanik,Arcamanik,restaurant
4609,32,JAWA BARAT,3273,KOTA BANDUNG,TOKO KOPI MELANGKAH MADJOE,"JL. CIBADAK NO.237, CIBADAK, KEC. ASTANAANYAR, KOTA
  BANDUNG, JAWA BARAT 40241",2023,Kecamatan Astanaanyar,Astanaanyar,restaurant
4578,32,JAWA BARAT,3273,KOTA BANDUNG,SUMBAWA 30 FOOD & FESTIVAL,"JL. SUMBAWA NO.30, MERDEKA, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40113",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4611,32,JAWA BARAT,3273,KOTA BANDUNG,TOMS COFFEE & TOAST,"JL. SUNDA NO.85, KB. PISANG, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40112",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4612,32,JAWA BARAT,3273,KOTA BANDUNG,TONES NO. 6,"JL. TERUSAN CISOKAN NO.6, CIHAUR GEULIS, KEC.
  CIBEUNYING KALER, KOTA BANDUNG, JAWA BARAT 40122",2023,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
4613,32,JAWA BARAT,3273,KOTA BANDUNG,TRANSIT,"JL. KALIMANTAN NO.13, MERDEKA, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40113",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4614,32,JAWA BARAT,3273,KOTA BANDUNG,TRI TANGTU KOPI ROASTERS (TTKR) & ROTI MACAN,"JL. BUAH BATU NO.129, CIJAGRA, KEC. LENGKONG, KOTA
  BANDUNG, JAWA BARAT 40264",2023,Kecamatan Lengkong,Lengkong,restaurant
4615,32,JAWA BARAT,3273,KOTA BANDUNG,TUJU COFFEE & EATERY,"JL. AMBON NO.14, CITARUM, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT 40115",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4616,32,JAWA BARAT,3273,KOTA BANDUNG,TUJUH TITIK COFFEE,"JL. SALAM NO.7, CIHAPIT, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT 40114",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4617,32,JAWA BARAT,3273,KOTA BANDUNG,TWIN SHARING COFFEE,"JL. PURWAKARTA NO.230B, ANTAPANI KIDUL, KEC.
  ANTAPANI, KOTA BANDUNG, JAWA BARAT 42091",2023,Kecamatan Antapani,Antapani,restaurant
4620,32,JAWA BARAT,3273,KOTA BANDUNG,U COFFEE,"JL. BELITUNG, MERDEKA, KEC. SUMUR BANDUNG, KOTA
  BANDUNG, JAWA BARAT 40113",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4621,32,JAWA BARAT,3273,KOTA BANDUNG,U-BERKOPI,"JL. NAGROG NO.815, PASIRWANGI, KEC. UJUNG BERUNG,
  KOTA BANDUNG, JAWA BARAT 40618",2023,Kecamatan Ujung Berung,Ujung Berung,restaurant
4622,32,JAWA BARAT,3273,KOTA BANDUNG,UMBIRA,"JL. BRAGA NO.74, BRAGA, KEC. SUMUR BANDUNG, KOTA
  BANDUNG, JAWA BARAT 40111",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4623,32,JAWA BARAT,3273,KOTA BANDUNG,UNCLE D COFFEE,"JL. CIGADUNG RAYA BARAT NO.28A, CIGADUNG, KEC.
  CIBEUNYING KALER, KOTA BANDUNG, JAWA BARAT 40191",2023,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
4624,32,JAWA BARAT,3273,KOTA BANDUNG,UNCLEBREW,"JL. TAMPOMAS NO.22, MALABAR, KEC. LENGKONG, KOTA
  BANDUNG, JAWA BARAT 40262",2023,Kecamatan Lengkong,Lengkong,restaurant
4625,32,JAWA BARAT,3273,KOTA BANDUNG,URRA CAFFE,"JL. CIGADUNG RAYA BARAT NO.15, CIGADUNG, KEC.
  CIBEUNYING KALER, KOTA BANDUNG, JAWA BARAT 40191",2023,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
4594,32,JAWA BARAT,3273,KOTA BANDUNG,TERAS CAFE,"JL. ASIA AFRIKA NO.55, KB. PISANG, KEC. SUMUR
  BANDUNG, KOTA BANDUNG, JAWA BARAT 40111",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4627,32,JAWA BARAT,3273,KOTA BANDUNG,WADICI,"JL. GIRI PRATAMA, PASIR ENDAH, KEC. UJUNG BERUNG,
  KOTA BANDUNG, JAWA BARAT 40619",2023,Kecamatan Ujung Berung,Ujung Berung,restaurant
4628,32,JAWA BARAT,3273,KOTA BANDUNG,WAGASA CAFE,"JL. CIHAMPELAS NO.290, RW.5, CIPAGANTI, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40142",2023,Kecamatan Coblong,Coblong,restaurant
4629,32,JAWA BARAT,3273,KOTA BANDUNG,WAGOON COFFEE - MARTADINATA,"JL. L. L. R.E. MARTADINATA NO.12A, MERDEKA, KEC.
  SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT 40113",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4630,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG KOPI 65,"JL. JURANG NO.65, PASTEUR, KEC. SUKAJADI, KOTA
  BANDUNG, JAWA BARAT 40161",2023,Kecamatan Sukajadi,Sukajadi,restaurant
4631,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG KOPI HIJI OPAT DUA,"JL. TERUSAN CIGADUNG NO.142, SEKELOA, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40134",2023,Kecamatan Coblong,Coblong,restaurant
4632,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG KOPI LIMARASA,"JL. BRAGA NO.36, BRAGA, KEC. SUMUR BANDUNG, KOTA
  BANDUNG, JAWA BARAT 40111",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4633,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG SINDANGSARI,"JL. IR. H. JUANDA GANG KARYA I NO.204, RT.02/RW.12,
  LEBAKGEDE, KECAMATAN COBLONG, KOTA BANDUNG, JAWA BARAT 40132",2023,Kecamatan Coblong,Coblong,restaurant
4634,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNK UPRNORMAL,"JL. PASIR KALIKI NO.147, PAMOYANAN, KEC. CICENDO,
  KOTA BANDUNG, JAWA BARAT 40173",2023,Kecamatan Cicendo,Cicendo,restaurant
4610,32,JAWA BARAT,3273,KOTA BANDUNG,TOKO KOPI PAJENG,"JL. BUKIT DAGO SELATAN NO.7, DAGO, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40135",2023,Kecamatan Coblong,Coblong,restaurant
4643,32,JAWA BARAT,3273,KOTA BANDUNG,WHEELER'S COFFEE,"JL. VETERAN NO.21, KB. PISANG, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40112",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4645,32,JAWA BARAT,3273,KOTA BANDUNG,WORK COFFEE,"JL. SUMBAWA NO.28, MERDEKA, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40113",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4646,32,JAWA BARAT,3273,KOTA BANDUNG,WORK COFFEE MICRO SHOP,"JL. TERNATE NO.10, CITARUM, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40115",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4647,32,JAWA BARAT,3273,KOTA BANDUNG,YAMA COFFEE,"JL. KANAYAKAN DALAM NO.344/3, DAGO, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40135",2023,Kecamatan Coblong,Coblong,restaurant
4648,32,JAWA BARAT,3273,KOTA BANDUNG,YELLOW TRUCK COFFEE,"JL. PATUHA NO.29, LKR. SEL., KEC. LENGKONG, KOTA
  BANDUNG, JAWA BARAT 40263",2023,Kecamatan Lengkong,Lengkong,restaurant
4649,32,JAWA BARAT,3273,KOTA BANDUNG,YUMAJU COFFEE,"JL. BUAH BATU NO.140, CIJAGRA, KEC. LENGKONG, KOTA
  BANDUNG, JAWA BARAT 40287",2023,Kecamatan Lengkong,Lengkong,restaurant
4652,32,JAWA BARAT,3273,KOTA BANDUNG,YUMMY YELLOW COFFEE & EATERY,"JL. ARCAMANIK ENDAH NO.23, SUKAMISKIN, KEC.
  ARCAMANIK, KOTA BANDUNG, JAWA BARAT 40293",2023,Kecamatan Arcamanik,Arcamanik,restaurant
4653,32,JAWA BARAT,3273,KOTA BANDUNG,ZERMATT EATERY & COFFEE,"JL. HEGARMANAH NO.22A, HEGARMANAH, KEC. CIDADAP,
  KOTA BANDUNG, JAWA BARAT 40141",2023,Kecamatan Cidadap,Cidadap,restaurant
4654,32,JAWA BARAT,3273,KOTA BANDUNG,ZERO HOUR COFFEE,"JL. TERUSAN MARTANEGARA NO.20, GUMURUH, KEC.
  BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40275",2023,Kecamatan Batununggal,Batununggal,restaurant
4655,32,JAWA BARAT,3273,KOTA BANDUNG,ZERO SCALE,"JL. DIPATI UKUR NO.70B, LEBAKGEDE, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40132",2023,Kecamatan Coblong,Coblong,restaurant
4656,32,JAWA BARAT,3273,KOTA BANDUNG,ZIE CAFE,"JL. VAN DEVENTER NO.14, KB. PISANG, KEC. SUMUR
  BANDUNG, KOTA BANDUNG, JAWA BARAT 40112",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4657,32,JAWA BARAT,3273,KOTA BANDUNG,ZONA.12,"JL. A.H. NASUTION NO.116, CIPADUNG WETAN, KEC.
  PANYILEUKAN, KOTA BANDUNG, JAWA BARAT 40614",2023,Kecamatan Panyileukan,Panyileukan,restaurant
4659,32,JAWA BARAT,3273,KOTA BANDUNG,"""SIANG MALAM"" PADANG RESTAURANT","3JR5+7PP, JL. PURNAWARMAN, BABAKAN CIAMIS, KEC.
  SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT 40116",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4660,32,JAWA BARAT,3273,KOTA BANDUNG,*BINTANG* AYAM GORENG DADAKAN & AYAM BAKAR,"JL. KEPATIHAN NO.40251, BALONGGEDE, KEC. REGOL,
  KOTA BANDUNG, JAWA BARAT 40251",2023,Kecamatan Regol,Regol,restaurant
4662,32,JAWA BARAT,3273,KOTA BANDUNG,A&W LUCKY SQUARE,"LUCKY SQUARE, JL. TERUSAN JAKARTA NO.2, BABAKAN
  SURABAYA, KIARACONDONG, BANDUNG CITY, WEST JAVA 40281",2023,Kecamatan Kiaracondong,Kiaracondong,restaurant
4663,32,JAWA BARAT,3273,KOTA BANDUNG,A&W PARIS VAN JAVA,"PARIS VAN JAVA, MALL LT.CL #7, JL. SUKAJADI
  NO.137-139, CIPEDES, KEC. SUKAJADI, KOTA BANDUNG, JAWA BARAT 40162",2023,Kecamatan Sukajadi,Sukajadi,restaurant
4664,32,JAWA BARAT,3273,KOTA BANDUNG,A&W RESTAURANTS - BANDUNG INDAH PLAZA,"BANDUNG INDAH PLAZA, JL. MERDEKA NO.56, CITARUM,
  KEC. BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40115",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4665,32,JAWA BARAT,3273,KOTA BANDUNG,A&W RESTORAN KHAS AMERIKA,"JL. MERDEKA NO.56, CITARUM, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40115",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4666,32,JAWA BARAT,3273,KOTA BANDUNG,A&W TSM,"TRANS STUDIO MALL, JL. GATOT SUBROTO NO.289,
  CIBANGKONG, KEC. BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40273",2023,Kecamatan Batununggal,Batununggal,restaurant
4667,32,JAWA BARAT,3273,KOTA BANDUNG,ABAH AMBU RUMAH MAKAN,"JL. VETERAN NO.59, KB. PISANG, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40112",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4668,32,JAWA BARAT,3273,KOTA BANDUNG,ABAH DODO AYAM & BEBEK GORENG BAKAR,"JL PROF. EYCKMAN, NO. 2, CIHAMPELAS, PASTEUR, KEC.
  SUKAJADI, KOTA BANDUNG, JAWA BARAT 40161",2023,Kecamatan Sukajadi,Sukajadi,restaurant
4669,32,JAWA BARAT,3273,KOTA BANDUNG,ABUBA STEAK,"JL. PELAJAR PEJUANG 45 NO.70, LKR. SEL., KEC.
  LENGKONG, KOTA BANDUNG, JAWA BARAT 40262",2023,Kecamatan Lengkong,Lengkong,restaurant
4672,32,JAWA BARAT,3273,KOTA BANDUNG,ADING'S FRIED RICE,"JL. LOMBOK NO.20, MERDEKA, KEC. SUMUR BANDUNG, KOTA
  BANDUNG, JAWA BARAT 40113",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4673,32,JAWA BARAT,3273,KOTA BANDUNG,"AL JAZEERAH SIGNATURE MIDDLE EAST RESTAURANT AND
  CAFE BANDUNG","JL. TERNATE NO.3, CITARUM, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT 40115",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4642,32,JAWA BARAT,3273,KOTA BANDUNG,WEKOF (BREW AND CHILL),"4JC3+V7Q, JL. BUKIT RESIK, HEGARMANAH, KEC.
  CIDADAP, KOTA BANDUNG, JAWA BARAT 40141",2023,Kecamatan Cidadap,Cidadap,restaurant
4676,32,JAWA BARAT,3273,KOTA BANDUNG,AMPERA RESTAURANT OTISTA,"JL. OTTO ISKANDAR DINATA NO.61, BRAGA, KEC. SUMUR
  BANDUNG, KOTA BANDUNG, JAWA BARAT 40181",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4677,32,JAWA BARAT,3273,KOTA BANDUNG,ANGKRINGAN OINK-OINK,"JL. PANAITAN NO.7, KB. PISANG, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40112",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4678,32,JAWA BARAT,3273,KOTA BANDUNG,ANGKRINGAN SERBU,"JL. L. L. R.E. MARTADINATA NO.86, CIHAPIT, KEC.
  BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40114",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4679,32,JAWA BARAT,3273,KOTA BANDUNG,ARYO WARUNG ECHO AYAM PENYET ASLI MADIUN,"JL. HAUR PANCUH NO.9, LEBAKGEDE, KECAMATAN COBLONG,
  KOTA BANDUNG, JAWA BARAT 40132",2023,Kecamatan Coblong,Coblong,restaurant
4681,32,JAWA BARAT,3273,KOTA BANDUNG,ASLINA AYAM BAKAR & IKAN GURAME ABAH DARUS,"JL. A. YANI NO.1007, CICAHEUM, KEC. MANDALAJATI,
  KOTA BANDUNG, JAWA BARAT 40282",2023,Kecamatan Mandalajati,Mandalajati,restaurant
4683,32,JAWA BARAT,3273,KOTA BANDUNG,AUSTEAK RESTAURANT,"JL. RAYA KOPO NO.467, RW.06, CIRANGRANG, KEC.
  BABAKAN CIPARAY, KOTA BANDUNG, JAWA BARAT 40224",2023,Kecamatan Babakan Ciparay,Babakan Ciparay,restaurant
4684,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM & BEBEK BESTHAL,"JL. GELAP NYAWANG NO.4, LB. SILIWANGI, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40132",2023,Kecamatan Coblong,Coblong,restaurant
4685,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM & BEBEK DOEWER,"FOOD FESTIVAL, JL. LASWI NO.107, SAMOJA, KEC.
  BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40273",2023,Kecamatan Batununggal,Batununggal,restaurant
4686,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM & BEBEK KREMES PAK GOMBLOH BUAH BATU,"JL. BUAH BATU NO.79, RT.01/RW.10, MALABAR, KEC.
  LENGKONG, KOTA BANDUNG, JAWA BARAT 40262",2023,Kecamatan Lengkong,Lengkong,restaurant
4687,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM ADANG,"JL. KEBON JATI NO.15, KB. JERUK, KEC. ANDIR, KOTA
  BANDUNG, JAWA BARAT 40181",2023,Kecamatan Andir,Andir,restaurant
4688,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BABEH ( AYAM PENYET ENDOLS SAMBAH MATAH),"JL. DESA NO.1, BABAKAN SARI, KEC. KIARACONDONG,
  KOTA BANDUNG, JAWA BARAT 40283",2023,Kecamatan Kiaracondong,Kiaracondong,restaurant
4689,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR & AYAM GORENG (PAK DEDI) 1,"3JH5+W5R, JL. BELAKANG FACTORY, BRAGA, KEC. SUMUR
  BANDUNG, KOTA BANDUNG, JAWA BARAT 40111",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4658,32,JAWA BARAT,3273,KOTA BANDUNG,"""SERBU"" GRILLED CHICKEN RESTAURANT","JL. SUKAGALIH NO.123, SUKABUNGAH, KEC. SUKAJADI,
  KOTA BANDUNG, JAWA BARAT 40163",2023,Kecamatan Sukajadi,Sukajadi,restaurant
4691,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR & GORENG SI BUNGSU,"JL. GELAP NYAWANG NO.12, LB. SILIWANGI, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40132",2023,Kecamatan Coblong,Coblong,restaurant
4692,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR & IKAN BAKAR FACTORY (PAK DEDI) 2,"3JH5+W53, JL. KOMP, JL. BANCEUY JL. BELAKANG
  FACTORY, BRAGA, KEC. SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT 40111",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4693,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR 76,"JL. SEKELOA TENGAH NO.76, RT.03/RW.03, LEBAKGEDE,
  KECAMATAN COBLONG, KOTA BANDUNG, JAWA BARAT 40132",2023,Kecamatan Coblong,Coblong,restaurant
4694,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR BANDUNG KASOHOR RASA,"2MV3+MQP, JL. CIWASTRA, CIJAURA, KEC. BUAHBATU,
  KOTA BANDUNG, JAWA BARAT 40287",2023,Kecamatan Buahbatu,Buahbatu,restaurant
4695,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR BELEKOK SAMEDUN (BEULEUM KOKOK SAMBEL EDUN),"JL. BARANANG SIANG NO.65, RT.03/RW.06, KB. PISANG,
  KEC. SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT 40112",2023,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
4696,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR BU ETI,"3JWC+WPP, CISANGKUY ST, CITARUM, BANDUNG WETAN,
  BANDUNG CITY, WEST JAVA 40115",2023,Kecamatan Bandung Wetan,Bandung Wetan,restaurant
4697,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR BUNDAMAY,"GG. SIMPANG NO.29, BABAKAN SURABAYA, KEC.
  KIARACONDONG, KOTA BANDUNG, JAWA BARAT 40281",2023,Kecamatan Kiaracondong,Kiaracondong,restaurant
4698,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR CAFE ENJOY GASIBU,"DEPAN KANTOR PHI, JL. SURAPATI NO.47, SADANG
  SERANG, KECAMATAN COBLONG, KOTA BANDUNG, JAWA BARAT 40132",2023,Kecamatan Coblong,Coblong,restaurant
4699,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR CAK NUL,"MONUMEN PEJUANGAN, JL. HAUR PANCUH BELAKANG,
  LEBAKGEDE, KECAMATAN COBLONG, KOTA BANDUNG, JAWA BARAT 40132",2023,Kecamatan Coblong,Coblong,restaurant
4700,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR CELUP SINDANG SONO,"JL. GEGERKALONG GIRANG NO.25, GEGERKALONG, KEC.
  SUKASARI, KOTA BANDUNG, JAWA BARAT 40153",2023,Kecamatan Sukasari,Sukasari,restaurant
4701,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR DAPOER BU INNA,"JL. KOPO GG.EKAWARGA 1 NO.6A/195C RT.05/01, KEC.
  BABAKAN CIPARAY, KOTA BANDUNG, JAWA BARAT 40223",2023,Kecamatan Babakan Ciparay,Babakan Ciparay,restaurant
