id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,nama_rumah_makan,alamat,tahun
226,32,JAWA BARAT,3273,KOTA BANDUNG,STARBUCKS MARTHADINATA BANDUNG,JL. L. L. R. E. MARTHADINATA NO.217,2020
227,32,JAWA BARAT,3273,KOTA BANDUNG,DON'T TELL MAMA,JL. GANDAPURA NO.61,2020
228,32,JAWA BARAT,3273,KOTA BANDUNG,SERANTAU COFFEE X SPACE,JL. NANAS NO.13,2020
229,32,JAWA BARAT,3273,KOTA BANDUNG,UM. COFFEE AND SOCIAL,JL. LASWI NO.59,2020
230,32,JAWA BARAT,3273,KOTA BANDUNG,STARBUCKS SETIABUDHI,JL. DR. SETIABUDI NO.268,2020
231,32,JAWA BARAT,3273,KOTA BANDUNG,STARBUCKS CIUMBULEUIT,JL. CIUMBULEUIT NO.115,2020
232,32,JAWA BARAT,3273,KOTA BANDUNG,PING - URBAN COFFEE HOUSE & EATERY,JL. BUKIT INDAH 1 NO.6,2020
233,32,JAWA BARAT,3273,KOTA BANDUNG,SEANGKIR TEMU,JL. CIKENDI NO.10,2020
234,32,JAWA BARAT,3273,KOTA BANDUNG,KUROKOFFEE,JL. CIUMBULEUIT NO.130,2020
235,32,JAWA BARAT,3273,KOTA BANDUNG,THE POTTING SHED,JL. PANUMBANG JAYA NO. 5,2020
236,32,JAWA BARAT,3273,KOTA BANDUNG,ARMOR KOPI,JL. BUKIT PAKAR UTARA NO.10,2020
237,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI TAHURA,JL. BUKIT PAKAR UTARA DESA NO.401,2020
238,32,JAWA BARAT,3273,KOTA BANDUNG,DALEMWANGI BED&BREW,KOMPLEKS TAMAN HUTAN RAYA IR. H. DJUANDA DAGO,2020
239,32,JAWA BARAT,3273,KOTA BANDUNG,372 KOPI DAGO PAKAR,JL. PAKAR KULON NO.112,2020
240,32,JAWA BARAT,3273,KOTA BANDUNG,COTTONWOODS COFFEE,JL. SUKARESMI NO.16,2020
241,32,JAWA BARAT,3273,KOTA BANDUNG,SINIIH CAFE,JL. BUKIT PAKAR TIMUR NO.45,2020
242,32,JAWA BARAT,3273,KOTA BANDUNG,KEBON AWI CAFE DAGO,JL. BUKIT PAKAR TIMUR NO. 29,2020
243,32,JAWA BARAT,3273,KOTA BANDUNG,COCORICO CAFE AND RESTO,JL. BUKIT PAKAR TIMUR NO. 19,2020
244,32,JAWA BARAT,3273,KOTA BANDUNG,THE SOKO COFFEE TEA CHOCOLATE,JL. RAYA RESORT NO.19,2020
245,32,JAWA BARAT,3273,KOTA BANDUNG,FITZROY,MEKARSALUYU CIMENYAN BANDUNG,2020
246,32,JAWA BARAT,3273,KOTA BANDUNG,DAGO CLIFF,JL. LIGAR MELATI NO. 60,2020
247,32,JAWA BARAT,3273,KOTA BANDUNG,EUGENE THE GOAT,JL AWILIGAR RAYA II NO. 02,2020
248,32,JAWA BARAT,3273,KOTA BANDUNG,THE PARLOR,JL. RANCAKENDAL LUHUR NO.09,2020
249,32,JAWA BARAT,3273,KOTA BANDUNG,BAHAGIA KOPI,JL. BANDA NO. 08,2020
250,32,JAWA BARAT,3273,KOTA BANDUNG,WORK COFFEE INDONESIA,JL. SUMBAWA NO.28,2020
251,32,JAWA BARAT,3273,KOTA BANDUNG,JURNAL RISA COFFEE BRAGA,JL. BRAGA NO. 45,2020
252,32,JAWA BARAT,3273,KOTA BANDUNG,MAXX COFFEE,JL. KEBON KAWUNG NO.1,2020
253,32,JAWA BARAT,3273,KOTA BANDUNG,MAXX COFFEE,CITARUM BANDUNG WETAN,2020
254,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI RUSTIC,JL. CIKAPUNDUNG BARAT NO.8,2020
255,32,JAWA BARAT,3273,KOTA BANDUNG,102 CAFE,JL. BOJONG KONENG,2020
256,32,JAWA BARAT,3273,KOTA BANDUNG,EXCELSO COFFEE,JL. SUKAJADI NO. 228,2020
257,32,JAWA BARAT,3273,KOTA BANDUNG,EXCELSO COFFEE MAYFAIR,GEDUNG MAYFAIR JL. SUKAJADI NO.228,2020
258,32,JAWA BARAT,3273,KOTA BANDUNG,KILOGRAM,JL. KARANG TINGGAL NO.24,2020
259,32,JAWA BARAT,3273,KOTA BANDUNG,TEABUMI TEA HOUSE,JL. PAJAJARAN NO 72,2020
260,32,JAWA BARAT,3273,KOTA BANDUNG,TEMAN LAMA COFFEE SHOP,JL. BIMA NO.80,2020
261,32,JAWA BARAT,3273,KOTA BANDUNG,TOBY'S ESTATE,23 PASKAL JL. PASIR KALIKI NO.11,2020
262,32,JAWA BARAT,3273,KOTA BANDUNG,EIGHT FULLY CAFE,JL. PAGARSIH NO. 120,2020
263,32,JAWA BARAT,3273,KOTA BANDUNG,LEVEL SIX CAFE & BAR,LENORA HOTEL JL. RAYA KOPO NO.20,2020
264,32,JAWA BARAT,3273,KOTA BANDUNG,SI JANDA NGAMUK CAFE,JL. TERUSAN PASIRKOJA NO. 58,2020
265,32,JAWA BARAT,3273,KOTA BANDUNG,SOFA CAKE COFFEE & RESTO,JL. TERUSAN PASIRKOJA NO. 109A,2020
266,32,JAWA BARAT,3273,KOTA BANDUNG,CORNER COFFEE ROASTERY,JL. PASIRLUYU IV NO.1,2020
267,32,JAWA BARAT,3273,KOTA BANDUNG,NGOPI DOELOE,JL. PELAJAR PEJUANG 45 NO.21,2020
268,32,JAWA BARAT,3273,KOTA BANDUNG,NGOPI DOELOE,JL. BURANGRANG NO. 27,2020
269,32,JAWA BARAT,3273,KOTA BANDUNG,ROCKEPO COFFEE & EATERY,LATEZA JL. KARAPITAN NO. 86D,2020
270,32,JAWA BARAT,3273,KOTA BANDUNG,MONDAY COFFEE. CO,JL. GUDANG SELATAN NO.22,2020
271,32,JAWA BARAT,3273,KOTA BANDUNG,TEARIS TEA BAR,JL. SEKAR TONGGERET NO.19,2020
272,32,JAWA BARAT,3273,KOTA BANDUNG,DJAYA COFFEE KEBON JATI,JL. KEBON JATI NO. 71,2020
273,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG KOPI PELANGI,JL. LANGENSARI MARIBAYA,2020
274,32,JAWA BARAT,3273,KOTA BANDUNG,DOUBLE EIGHT COFFEE,JL. DIPATI UKUR NO.88,2020
275,32,JAWA BARAT,3273,KOTA BANDUNG,GEHENNA COFFEE,JL. TAMANSARI NO. 88,2020
276,32,JAWA BARAT,3273,KOTA BANDUNG,CIKOPI DI CISITU,JL. CISITU BARU NO.23,2020
277,32,JAWA BARAT,3273,KOTA BANDUNG,BIJIKOPLING,JL. SANGKURIANG NO.16,2020
278,32,JAWA BARAT,3273,KOTA BANDUNG,KOMA FINE COFFEE,JL. SILIWANGI NO.8,2020
279,32,JAWA BARAT,3273,KOTA BANDUNG,PARC C COFFEE & EATERY,JL. KIDANG PANANJUNG NO.5C,2020
280,32,JAWA BARAT,3273,KOTA BANDUNG,NOAH'S BARN,JL. DAYANG SUMBI NO. 2,2020
281,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNK UPNORMAL SUMUR BANDUNG,JL. SUMUR BANDUNG NO. 20,2020
282,32,JAWA BARAT,3273,KOTA BANDUNG,NORTHWOOD COFFEE & EATERY,JL. GEGERKALONG HILIR NO. 179,2020
283,32,JAWA BARAT,3273,KOTA BANDUNG,NORTHWOOD COFFEE & EATERY,JL. DR. SETIABUDI NO.56,2020
284,32,JAWA BARAT,3273,KOTA BANDUNG,COMMON GROUNDS,JL. DR. SETIABUDI NO.49,2020
285,32,JAWA BARAT,3273,KOTA BANDUNG,TERMINAL COFFEE,JL. MAKMUR NO.2,2020
286,32,JAWA BARAT,3273,KOTA BANDUNG,FOUR C'S CAFE & RESTO,JL. CIWASTRA NO.124,2020
287,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH KOPI COFFEE.INC,JL. KENCANAWANGI NO.15,2020
288,32,JAWA BARAT,3273,KOTA BANDUNG,TOTAL KEDAI KOPI,JL. MARGA ASRI NO.7,2020
289,32,JAWA BARAT,3273,KOTA BANDUNG,KOZI COFFEE DIPATIUKUR,JL. DIPATI UKUR NO.1,2020
290,32,JAWA BARAT,3273,KOTA BANDUNG,KOZI COFFEE 6.2,JL. VETERAN NO.2,2020
291,32,JAWA BARAT,3273,KOTA BANDUNG,KOZI 3.2,JL. HALIMUN NO.36,2020
292,32,JAWA BARAT,3273,KOTA BANDUNG,KAWAN KOPI,JL. IMAM BONJOL NO.48,2020
293,32,JAWA BARAT,3273,KOTA BANDUNG,MOONWAKE COFFEE,JL. ABDUL RAHMAN SALEH NO.60,2020
294,32,JAWA BARAT,3273,KOTA BANDUNG,MOONWHITE COFFEE,JL. SERSAN BAJURI NO.35,2020
295,32,JAWA BARAT,3273,KOTA BANDUNG,BENNIH COFFEE,JL. MACAN NO.2,2020
296,32,JAWA BARAT,3273,KOTA BANDUNG,NEW LA REINE COFFEE & BAKERY,JL. PASIR KALIKI NO. 104,2020
297,32,JAWA BARAT,3273,KOTA BANDUNG,KORIDOR COFFEE,JL. PASIR KALIKIK NO. 26-27,2020
298,32,JAWA BARAT,3273,KOTA BANDUNG,DOTS BOARD GAME CAFE,RUKO PASKAL HYPER SQUARE BLOK F41-F42,2020
299,32,JAWA BARAT,3273,KOTA BANDUNG,DAPOER BLIRIK,JL. NAKULA NO.15,2020
300,32,JAWA BARAT,3273,KOTA BANDUNG,UPNORMAL COFFEE ROASTER TANJUNGSARI,JL. RAYA TANJUNGSARI NO.154A,2020
301,32,JAWA BARAT,3273,KOTA BANDUNG,UPNORMAL COFFEE ROASTER MERDEKA,JL. MERDEKA NO.68,2020
302,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALD'S,JL. GATOT SUBROTO NO.160,2020
303,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALD'S,JL. MERDEKA NO.56,2020
304,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALD'S BANDUNG BUAH BATU,JL. BUAH BATU NO.161,2020
305,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALD'S KING'S PLAZA BANDUNG,KING'S PLAZA BANDUNG JL. KEPATIHAN NO. 4-6,2020
306,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALD'S,JL. PASIR KALIKI NO.121-123,2020
307,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALD'S,JL. IR. H. JUANDA,2020
308,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALD'S SOEKARNO HATTA,JL. SOEKARNO HATTA NO.611,2020
309,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALD'S,JL. KOPO MAS NO. 618,2020
310,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALD'S,JL. DR. SETIABUDHI NO. 86-87,2020
311,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALD'S,JL. RAYA CIPADUNG NO.310,2020
312,32,JAWA BARAT,3273,KOTA BANDUNG,BILBAO BRASSERIE,JL. CIMANUK NO. 12,2020
313,32,JAWA BARAT,3273,KOTA BANDUNG,ALAS DAUN,JL. CITARUM NO.34,2020
314,32,JAWA BARAT,3273,KOTA BANDUNG,AMPERA TRUNOJOYO,JL. TRUNOJOYO NO. 46,2020
315,32,JAWA BARAT,3273,KOTA BANDUNG,KEUKEN VAN ELSJE,JL. BUTON NO.11,2020
316,32,JAWA BARAT,3273,KOTA BANDUNG,D'COLONEL HERITAGE,JL. KALIMANTAN NO. 12,2020
317,32,JAWA BARAT,3273,KOTA BANDUNG,GAMA IKAN BAKAR & SEAFOOD BANDUNG,JL. SUMATERA NO.19,2020
318,32,JAWA BARAT,3273,KOTA BANDUNG,TILU KITCHEN AND PATISSERIE,JL. L. L. R E. MARTADINATA NO. 81,2020
319,32,JAWA BARAT,3273,KOTA BANDUNG,PAGO RESTAURANT,JL. GATOT SUBROTO NO.83,2020
320,32,JAWA BARAT,3273,KOTA BANDUNG,KARNIVOR RESTAURANTS,JL. L. L. R. E. MARTADINATA NO.127,2020
321,32,JAWA BARAT,3273,KOTA BANDUNG,ROSE FLOWER RESTAURANT,JL. JEND. A. YANI NO.32,2020
322,32,JAWA BARAT,3273,KOTA BANDUNG,DAPOER PANDAN WANGI,JL. PATUHA NO38,2020
323,32,JAWA BARAT,3273,KOTA BANDUNG,GLOSIS RESTAURANT,JL. CITARUM NO. 12,2020
324,32,JAWA BARAT,3273,KOTA BANDUNG,DAKKEN RESTAURANT,JL. L. L. R. E. MARTADINATA NO.67,2020
325,32,JAWA BARAT,3273,KOTA BANDUNG,CAPTAIN'S SEAFOOD,JL. SOKA NO. 17,2020
326,32,JAWA BARAT,3273,KOTA BANDUNG,EATALIA ITALIAN DELIGHTS,JL. LENGKONG BESAR NO. 45,2020
327,32,JAWA BARAT,3273,KOTA BANDUNG,AL JAZEERAH SIGNATUR MIDDLE EAST RESTAURANT,JL. TERNATE NO. 3,2020
328,32,JAWA BARAT,3273,KOTA BANDUNG,PAVILIUN SUNDA,JL. L. L. R. E. MARTADINATA,2020
329,32,JAWA BARAT,3273,KOTA BANDUNG,BRAGA PERMAI,JL. BRAGA NO. 58,2020
330,32,JAWA BARAT,3273,KOTA BANDUNG,KOREAN 28,JL. GANDAPURA NO. 71C,2020
331,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI NYONYA RUMAH,JL. NARIPAN NO.92C,2020
332,32,JAWA BARAT,3273,KOTA BANDUNG,THE RESTAURANT AT THE LUXURY HOTEL,"THE TRANS LUXURY HOTEL LT. 3 JL. GATOT SUBROTO
  NO.289",2020
333,32,JAWA BARAT,3273,KOTA BANDUNG,MIDORI JAPANESE RESTAURANT BANDUNG,JL. SULTAN TIRTAYASA NO. 31,2020
334,32,JAWA BARAT,3273,KOTA BANDUNG,PEPPER LUNCH TRANS STUDIO MALL BANDUNG,JL. GATOT SUBROTO NO. 289,2020
335,32,JAWA BARAT,3273,KOTA BANDUNG,QAHWA,JL. PROGO NO.1,2020
336,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHI NO MORI,JL. L.L.R.E MARTADINATA NO.193,2020
337,32,JAWA BARAT,3273,KOTA BANDUNG,X. O SUKI SIGNATURE,JL. GATOT SUBROTO NO. 289,2020
338,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH MAKAN NY. TJOAN,JL. SAAD NO. 26,2020
339,32,JAWA BARAT,3273,KOTA BANDUNG,THE 18TH RESTAURANT AND LOUNGE,"THE TRANS LUXURY HOTEL LT. 18 JL. GATOT SUBROTO
  NO.289",2020
340,32,JAWA BARAT,3273,KOTA BANDUNG,BOBOWL,JL. AMBON DEPAN SMPN 7 NO.16,2020
341,32,JAWA BARAT,3273,KOTA BANDUNG,JUMBO EATERY,JL. L.L.R.E MARTADINATA NO.22,2020
342,32,JAWA BARAT,3273,KOTA BANDUNG,LALUNE LUNCHEONETTE,JL. TRUNOJOYO NO. 32,2020
343,32,JAWA BARAT,3273,KOTA BANDUNG,NANNY'S PAVILLON,JL. L.L.R.E MARTADINATA NO.125,2020
344,32,JAWA BARAT,3273,KOTA BANDUNG,SHABU HACHI CILAKI BANDUNG,JL. CILAKI NO. 41,2020
345,32,JAWA BARAT,3273,KOTA BANDUNG,DELICACIES HOUSE,JL. CILIWUNG NO. 14,2020
346,32,JAWA BARAT,3273,KOTA BANDUNG,MA' UNEH,JL. L.L.R.E. MARTADINATA NO. 157,2020
347,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH MAKAN BOEMI MITOHA,JL. CILIWUNG NO. 15,2020
348,32,JAWA BARAT,3273,KOTA BANDUNG,DONWOORI,JL. LOMBOK NO.53,2020
349,32,JAWA BARAT,3273,KOTA BANDUNG,SUMERAGI IZAKAYA,JL. L.L.R.E. MARTADINATA NO. 55,2020
350,32,JAWA BARAT,3273,KOTA BANDUNG,MARUGAME UDON,JL. L. L. R. E. MARTADINATA NO.112,2020
351,32,JAWA BARAT,3273,KOTA BANDUNG,FOGO BRAZILIAN BBQ,JL. CILIWUNG NO. 1,2020
352,32,JAWA BARAT,3273,KOTA BANDUNG,POCHAJJANG KOREAN BBQ,JL. BAHUREKSA NO. 21,2020
353,32,JAWA BARAT,3273,KOTA BANDUNG,MAI SUKI,JL. L. L. R. E. MARTADINATA NO. 18,2020
354,32,JAWA BARAT,3273,KOTA BANDUNG,MISTER BASO,BIP LT. GF JALAN MERDEKA NO. 56,2020
355,32,JAWA BARAT,3273,KOTA BANDUNG,PARC DE VILLE RESTAURANT,JL. MERDEKA NO. 25- 29,2020
356,32,JAWA BARAT,3273,KOTA BANDUNG,BMC (BANDOENGSCHE MELK CENTRALE),JL. ACEH NO.30,2020
357,32,JAWA BARAT,3273,KOTA BANDUNG,PILLOW CAKE,JL. ACEH NO. 15,2020
358,32,JAWA BARAT,3273,KOTA BANDUNG,GRAND EASTERN RESTAURANT & BALLROOM,JL. PASIR KALIKI NO.18,2020
359,32,JAWA BARAT,3273,KOTA BANDUNG,MANDARIN RESTAURANT,JL. KEBON KAWUNG NO.45-47,2020
360,32,JAWA BARAT,3273,KOTA BANDUNG,TJIANG RESTO,JL. PASIR KALIKI NO. 57,2020
361,32,JAWA BARAT,3273,KOTA BANDUNG,AHONG RESTAURANT,JL. KEBON KAWUNG NO. 57,2020
362,32,JAWA BARAT,3273,KOTA BANDUNG,SIN SIN CHINESE FOOD RESTAURANT,PASKAL HYPER SQUARE BLOK C-18,2020
363,32,JAWA BARAT,3273,KOTA BANDUNG,MAY STAR RESTAURANT,JL. KEBON JATI NO. 188,2020
364,32,JAWA BARAT,3273,KOTA BANDUNG,MAS GONDRONG SEAFOOD RESTO,JL KELENTENG NO. 22,2020
365,32,JAWA BARAT,3273,KOTA BANDUNG,QUEEN LEGEND RESTAURANT,JL. GARUDA NO. 63,2020
366,32,JAWA BARAT,3273,KOTA BANDUNG,GRAND MATLEEN,JL. ABDUL RAHMAN SALEH NO. 9,2020
367,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR DAHAPATI,JL. BENGAWAN NO 3,2020
368,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM SAWCE,JL SUKABUMI NO. 5,2020
369,32,JAWA BARAT,3273,KOTA BANDUNG,HAKATA IKKOUSHA,JL. L. L. R. E. MARTADINATA NO. 172,2020
370,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BAKAR WONGSOLO BANDUNG,JL. L.L.R.E. MARTADINATA NO. 152,2020
371,32,JAWA BARAT,3273,KOTA BANDUNG,BURGERTARD,JL. KALIMANTAN NO. 5,2020
372,32,JAWA BARAT,3273,KOTA BANDUNG,CICI CLAYPOT,JL. ANGGREK NO. 43,2020
373,32,JAWA BARAT,3273,KOTA BANDUNG,SARI RASA SAMBEL HEJO,JL. SUKABUMI NO. 3,2020
374,32,JAWA BARAT,3273,KOTA BANDUNG,WARONG OMAMIE,JL. JAKARTA NO. 1,2020
375,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH MAKAN MANGGA JAYA,JL. JENDERAL AHMAD YANI NO. 257,2020
376,32,JAWA BARAT,3273,KOTA BANDUNG,SATE ABG,JL. SUKABUMI NO. 28,2020
377,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG DULUKALA & RM IBU HAJI CIJANTUNG,JL. KEMUNING NO. 15,2020
378,32,JAWA BARAT,3273,KOTA BANDUNG,NASI BANCAKAN WASSALAM ABAH BARNA,JL. TRUNOJOYO NO. 62,2020
379,32,JAWA BARAT,3273,KOTA BANDUNG,BURGREENS BANDUNG,JL. CIMANUK NO. 6,2020
380,32,JAWA BARAT,3273,KOTA BANDUNG,TA WAN RESTAURANT,"TRANS STUDIO MALL LT. 2 UNIT A207 & CK02 JL.
  JEND GATSU NO.289",2020
381,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHI TEI,JL. SUMATERA NO. 9,2020
382,32,JAWA BARAT,3273,KOTA BANDUNG,SHABU KOJO,JL. PROGO NO. 20,2020
383,32,JAWA BARAT,3273,KOTA BANDUNG,GORMETERIA,JL. PASIR KALIKI NO.176,2020
384,32,JAWA BARAT,3273,KOTA BANDUNG,SEDEP MALAM,JL. BURANGRANG NO. 11,2020
385,32,JAWA BARAT,3273,KOTA BANDUNG,RESTORAN 499,JL. JENDERAL AHMAD YANI NO. 687,2020
386,32,JAWA BARAT,3273,KOTA BANDUNG,SAMBARA AUTHENTIC FOOD,JL. TRUNOJOYO NO. 64,2020
387,32,JAWA BARAT,3273,KOTA BANDUNG,PURNAWARMAN RESTAURANT,"HILTON BANDUNG - LOBBY LEVEL JL. HOS TJOKROAMINOTO
  NO.41-43",2020
388,32,JAWA BARAT,3273,KOTA BANDUNG,RAJA SUNDA,JL. DR. DJUNJUNAN NO. 63,2020
389,32,JAWA BARAT,3273,KOTA BANDUNG,HASHTAGFOODSTATIONBANDUNG,JL. LOMBOK NO. 47,2020
390,32,JAWA BARAT,3273,KOTA BANDUNG,KONRO MARANNU,JL. L.L.R.E. MARTADINATA NO. 189,2020
391,32,JAWA BARAT,3273,KOTA BANDUNG,PONYO MALABAR,JL. MALABAR NO. 60,2020
392,32,JAWA BARAT,3273,KOTA BANDUNG,MASA,JL. TRUNOJOYO NO. 29,2020
393,32,JAWA BARAT,3273,KOTA BANDUNG,MUSOUYA AUTHENTIC JAPANESE RESTAURANT,JL. HEGARMANAH NO. 2A,2020
394,32,JAWA BARAT,3273,KOTA BANDUNG,IMPERIAL CHINESE RESTAURANT,JL. BRAGA NO. 129,2020
395,32,JAWA BARAT,3273,KOTA BANDUNG,THE RESTAURANT - PADMA HOTEL BANDUNG,JL. RANCABENTANG NO. 56-58,2020
396,32,JAWA BARAT,3273,KOTA BANDUNG,TIZI CAKE SHOP & RESTAURANT,JL. KIDANG PANANJUNG NO. 3,2020
397,32,JAWA BARAT,3273,KOTA BANDUNG,KEHIDUPAN TIDAK PERNAH BERAKHIR,JL. PADJAJARAN NO. 63,2020
398,32,JAWA BARAT,3273,KOTA BANDUNG,SINDANG RERET,JL. SURAPATI NO. 53,2020
399,32,JAWA BARAT,3273,KOTA BANDUNG,PINUKA CATERING & RESTO,JL. NARIPAN NO. 131,2020
400,32,JAWA BARAT,3273,KOTA BANDUNG,SUIS BUTCHER STEAK HOUSE,JL. L. L. R. E. MARTADINATA NO. 201,2020
401,32,JAWA BARAT,3273,KOTA BANDUNG,MISS BEE PROVIDORE,JL. RANCABENTANG NO.11A,2020
402,32,JAWA BARAT,3273,KOTA BANDUNG,MIKAWA (JAPANESE RESTAURANT),JL. GUNUNG BATU,2020
403,32,JAWA BARAT,3273,KOTA BANDUNG,RESTORAN RAJA RASA,JL. SETRARIA NO.1,2020
404,32,JAWA BARAT,3273,KOTA BANDUNG,KAMBING BAKAR MBAKARIN KAMBING,JL. NATUNA NO.35,2020
405,32,JAWA BARAT,3273,KOTA BANDUNG,RESTORAN THE VOLCANO,SETRASARI MALL JL. SURYA SUMANTRI NO.60,2020
406,32,JAWA BARAT,3273,KOTA BANDUNG,OSTERIA BANDUNG,JL. LEMAH NENDEUT NO.9,2020
407,32,JAWA BARAT,3273,KOTA BANDUNG,UM. COFFEE AND SOCIAL,JL. SUKAJADI NO.181,2020
408,32,JAWA BARAT,3273,KOTA BANDUNG,CHUNG GI WA KOREAN BBQ,JL. LEMAH NENDEUT NO.87-89,2020
409,32,JAWA BARAT,3273,KOTA BANDUNG,RIJSTTAFEL RESTO,JL. PASIR KALIKI NO. 67,2020
410,32,JAWA BARAT,3273,KOTA BANDUNG,BANDUNG SUKI,JL. BRAGA NO.70,2020
411,32,JAWA BARAT,3273,KOTA BANDUNG,GUZZBUN PARIS VAN JAVA,PARIS VAN JAVA RESORT LEVEL UNIT 58,2020
412,32,JAWA BARAT,3273,KOTA BANDUNG,NARA PARK BANDUNG,JL. RANCABENTANG NO.28,2020
413,32,JAWA BARAT,3273,KOTA BANDUNG,KALPA TREE DINE AND CHILL,JL. KIPUTIH NO.37,2020
414,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM KREMES DDS,JL. CIHAMPELAS NO. 23-25,2020
415,32,JAWA BARAT,3273,KOTA BANDUNG,ZENBU,PARIS VAN JAVA JL. SUKAJADI NO.131-139,2020
416,32,JAWA BARAT,3273,KOTA BANDUNG,MAMAYU MIE BAKSO,JL. SUNDA NO. 60KB,2020
417,32,JAWA BARAT,3273,KOTA BANDUNG,IGA BAKAR SI JANGKUNG,JL. CIPAGANTI NO.75G,2020
418,32,JAWA BARAT,3273,KOTA BANDUNG,SPICE AFFAIR BANDUNG INDIAN FUSION CUISINE,JL. SUKAJADI NO. 186,2020
419,32,JAWA BARAT,3273,KOTA BANDUNG,WAROENG ETHNIC,JL. RANCABENTANG NO. 18,2020
420,32,JAWA BARAT,3273,KOTA BANDUNG,BORNGA RESTAURANT,"TAMA BOUTIQUE BUILDING LT. 1&2 JL. DR. RAJIMAN
  NO.5",2020
421,32,JAWA BARAT,3273,KOTA BANDUNG,MAXI'S RESTO,JL. GUNUNG AGUNG NO.8,2020
422,32,JAWA BARAT,3273,KOTA BANDUNG,PASKAL FOOD MARKET,PASKAL HYPER SQUARE JL. PASIR KALIKI NO.25-27,2020
423,32,JAWA BARAT,3273,KOTA BANDUNG,RM. PURI BAMBU,JL. SINDANG SIRNA NO.14,2020
424,32,JAWA BARAT,3273,KOTA BANDUNG,JING PARADISE CHINESE FINE DINING RESTAURANT,JL. DR. SETIABUDI NO.269-275,2020
425,32,JAWA BARAT,3273,KOTA BANDUNG,WONGKIE KOPITIAM,SETRASARI MALL B3-51,2020
426,32,JAWA BARAT,3273,KOTA BANDUNG,THE STONE CAFE,JL. RANCAKENDAL LUHUR NO.5,2020
427,32,JAWA BARAT,3273,KOTA BANDUNG,FEAST RESTAURANT,"HOTEL & TOWERS SHERATON BANDUNG JL. IR H.
  JUANDA NO.390",2020
428,32,JAWA BARAT,3273,KOTA BANDUNG,LOTEK MAHMUD,JL. MAHMUD IV NO.9,2020
429,32,JAWA BARAT,3273,KOTA BANDUNG,RESTORAN DUNIA BARU,JL. GARDUJATI NO.39,2020
430,32,JAWA BARAT,3273,KOTA BANDUNG,GYU-KAKU PVJ,PVJ RESORT LEVEL JL. SUKAJADI NO.131-139,2020
431,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH MAKAN SUBUR (YOSUNBIE),JL. MAYOR SUNARYA NO.21,2020
432,32,JAWA BARAT,3273,KOTA BANDUNG,QUEEN RESTAURANT,JL. DALEM KAUM NO.79,2020
433,32,JAWA BARAT,3273,KOTA BANDUNG,HARDY'S DINING ROOM,JL. DR. SETIABUDHI NO.269-275,2020
434,32,JAWA BARAT,3273,KOTA BANDUNG,KAPULAGA INDONESIAN BISTRO,JL. DAYANG SUMBI NO. 3,2020
435,32,JAWA BARAT,3273,KOTA BANDUNG,PHOENIX RESTAURANT,JL. JENDRAL SUDIRMAN NO. 58,2020
436,32,JAWA BARAT,3273,KOTA BANDUNG,GADING CHINESE FOOD RESTAURANT SUKAJADI,JL. SUKAJADI NO. 228,2020
437,32,JAWA BARAT,3273,KOTA BANDUNG,SHABURI & KINTAN BUFFET,JL. SUKAJADI NO. 136,2020
438,32,JAWA BARAT,3273,KOTA BANDUNG,GYU-KAKU CITARUM BANDUNG WETAN,JL. PANGERAN KORNEL NO. 7,2020
439,32,JAWA BARAT,3273,KOTA BANDUNG,SEKAR SEAFOOD,JL. SUNIARAJA NO.41,2020
440,32,JAWA BARAT,3273,KOTA BANDUNG,KALIGANE SEAFOOD RESTAURANT,JL. SUKAWARNA,2020
441,32,JAWA BARAT,3273,KOTA BANDUNG,THE WINDCHIME,JL. ARJUNA NO.63A,2020
442,32,JAWA BARAT,3273,KOTA BANDUNG,SAKA BISTRO & BAR,JL. KARANGSARI NO.2,2020
